id,text
3098,"好有情调的火锅店，位于太古里晶融汇的对面，坐电梯上2楼就豁然开朗的大厅，装修风格非常小资现代，是90和00的钟爱，装盘好可耐，精致又小巧，器具也是秀珍又特别，是小姐姐们的菜，卡座也是订制的木凳，服务员全是藏族的小哥哥小姐姐，超级帅；当然还有食客小姐姐们个个也是靓丽如花，喜欢打望成都美女的可以来此"
3099,"感谢VIP特权券，99元的两大一小三人餐，超满足。地址在太古里附近吼堂老火锅楼上，4楼出来整层楼都是四千高原。环境真心没话说，装修大气上档次。服务员态度都很好，微笑服务。鸳鸯锅底，冬阴功番茄和菌汤，两种汤都很好喝，喝了好几碗。蘸碟自助的，喜欢他家那个菌子酱很香。菜品上喜欢那个荞面，很爽口。地耳抄手，素猪肚好吃。"
3100,"一家一直很想去吃的菌汤店。某公号买的套餐，很划算。约了朋友一起去吃，刚好那天下雨，吃菌汤很合适。到店很快上菜，份量我开始是没报希望的，毕竟很少有我能吃饱的双人餐，特别是这家还是草，感觉更难。结果吃到后面我和朋友都很撑，这家算是这个不能吃的朋友为数不多能吃的一次了。套餐包含的东西不多，品种多，基本上每种都能尝哈。锅底是菌汤和冬阴功汤，开头我们没有摸清门道，后来发现冬阴功适合煮菜，而且入味；菌汤适合最后喝汤，很巴适。菜品都还挺新鲜，味道不错。比较惊艳的算是那个特色披萨，看起来不大，简直太香了。中间不晓得用的啥料，但是好吃。披萨+菌汤，太容易饱了。整体来说，是一家老少咸宜的店。不是有点远，还挺想带父母来吃。"
3101,"这家店在4楼，还是很好找的，不过没想到有这么多人，排队真的排了很久，还好店家准备了小零食可以打发点时间。环境很好，配料也很多，汤底我个人觉得没想象的鲜，套餐里有食材和写的不一样，我问了服务人员后才告诉我写的食材没有了，他们直接给我换成别的，没有提前告知。"
3102,"汤跟浓郁，菜品也都还可以，就是份量很小，人均吃了150大家都没吃饱"
3103,"位置很好找，在太古里附近，环境装修得也很舒服，适合朋友们小聚，尤其适合带娃娃的朋友们，口味清淡菌汤有营养也适合娃娃吃。最喜欢这家的烤蘑菇，独特的蘸酱，新鲜的口蘑，吃起来滑滑的，口感很棒！菌子披萨🍕也好吃，赞"
3104,"第二次来吃了，菌汤锅非常好喝，可以把整锅喝完的节奏。点了双人餐，两个女生吃完全够了，最后还是加了一个酥肉，因为很好吃。这次的亮点是松露披萨，很香很好吃😋，推荐尝试。高山紫土豆一如既往的好吃，成为会员送了醪糟小汤圆，不甜，正合我意。"
3105,"经常路过，一直以为是一家吃牛羊肉的火锅，结果发现是家素食餐厅，服务员都是藏族的，锅底结合了苗族、藏族的特色，又与四川的火锅进行融合，很是不错！服务员的态度非常好，一边帮煮一边给我们介绍，还很贴心的告诉我们点多了（赞一个）！汤底我们选的菌汤和酸汤，各有千秋，菌汤不是外面吃的那种千篇一律的菌汤底，加入了酥油，当归等药材一起熬制，出来的汤非常鲜美！！！"
3106,"和周围人山人海的排位相比，这家真的算人少了，饭店去大概排队20分钟左右，进去以后才知道是素锅，可能素锅才能更体现出蘑菇的鲜香？原以为吃完了得再找点小摊解解馋，没想到吃的又爽又饱，各种没见过的蘑菇一盘一盘端上来，大开眼界，大饱口福。蘸料区某个绿色的蘸料，特别像东南亚某个国家的传统蘸料的味道，很不错，粘着蘑菇和脆脆的小食都很好吃，推荐"
3107,"这家店开很久了，看密子君推荐过。嗓子不舒服来吃个清淡的正合适，团的两人餐，份量太多了根本吃不完，菌子很多种类，汤底味道不错，炸土豆不喜欢，春卷一般，其他都还行，性价比挺高的，之前还以为挺贵，结果就和普通吃顿火锅差不多，带老人来试试可能不错"
3108,"跟朋友临时觉得去吃的，人很多，排队大概排了一个小时，建议提前预约，减少排队时间。大众上面团的双人餐，其实如果是两个男士的话个人觉得可能量不是很够，可能需要加吧。味道的话其实个人觉得不是特别符合四川人的口味，当然冬天了，大家主要是为了喝一口暖汤去的。他们家的服务特别好，基本上都是很好看的小哥哥和小姐姐。"
3109,"双人餐性价比很高。两个人吃的饱饱的甚至还有点剩。食材都是很滋补的感觉，各种菌类。服务员小姐姐小哥哥们也都是高原来的感觉，颜值都很高，高鼻子大眼睛的，服务态度很好，一看就感觉这家店很高原，很正宗。味道也很有特点，菌汤很鲜美。"
3110,"中午去请朋友在四干原菌汤火锅聚，人还是比较多的。环境干净整洁，选一个靠窗户的位置不错。服务员比晚上少一些，但还是比较热情主动。菌汤锅香味浓，菜品新鲜绿色，推荐披萨、高原红心土豆、肉灵芝、竹荪山药都好吃。"
3111,"天气冷了，刚好碰上有点咳嗽，不敢吃太辣的，就选择了这家开在纱帽街转角处的汤锅！温馨提示：网上不能取号，所以要来的朋友最好提前到店哈"
3112,"点了大众点评的双人餐，性价比超高！他们家的菌菇汤真的好好吃，酸汤锅也很上头，服务也超级好！工作日下午去吃人也不多，推荐！"
3113,"位置:晶融汇对门，四楼，招牌挺大的，之前好久就看到了，一直没有机会来试试，这次部门聚餐相约一起来尝尝"
3114,"整体来说我觉得不是很好吃。虽然很有特色。如果喜欢辣，可能这家不是很适合。汤锅太补了，吃完以后有点上火不是很舒服。而且没有肉。真的完全没有。进门都震惊了。如果想吃的清淡一点还是可以的，但是我们吃完又去吃了烧烤…"
3115,"想换个口味所以选择了这个汤锅，服务员小哥哥小姐姐态度都特别好，刚开始没注意后来才发现这家都是吃素的，但是菌汤特别的香，菌菇的类型也有很多没见过，松露蒸蛋味道也很不错"
3116,"这家店装修风格我爱了，看着红铜风格的大厅就感觉很大气，汤很好喝，番茄锅像加了香茅草，有股清新的风味，菌汤锅里很多香菇沫，真材实料。蘸料一百分，香菇酱我爱了，还能买回家，但是菌菇拼盘我记得里面的菇都不好吃。。所以还是自己点吧。说真的，我太难了。。好久之前买的卷要过期了，然后去消费，结果突然生理期痛经，出门就吐了。。心塞，搞得我对店都有点阴影了，所以对菜品反而没什么影像了。"
3117,"菜品:三个拼盘，手工菜拼盘，素菜拼盘和菌菇拼盘。分量稍微少了一点，喝汤很多，和男朋友两个人也吃饱了。菌汤非常鲜香，搭配店内推荐的蘸碟，超级美味，舌头都要吞下去了。服务:服务员全都是藏族人，比较有特色。等位的人很多，嗯，只有小点心没有饮料，吃的口有点干。"
3118,"必吃榜餐厅，主打菌菇。来的时候刚好周末，排队很凶，排队40分钟才吃上。点的是团购套餐。两种锅底，野生菌菇锅底和臭西施酸汤锅，菌菇锅底实在是太好喝了，鲜美极了！酸汤锅底有点咖喱味道，味道较重。配菜也都是一些新鲜的菌菇和蔬菜，配上花草茶，整餐吃下来特别满足！来成都必打卡！"
3119,"朋友生日又去吃了一次四千高原，在春熙路上难得不怎么排队的店了，其实味道环境什么的都不错，不知道是不是因为是素食汤锅的缘故人不是很多，特别喜欢的还是他家的成都披萨，还有自助调料台的青稞锅巴，现场要是有青稞锅巴卖就好了，其他菜品就是正常的素食汤锅的感觉，菌汤很好喝。"
3120,"纯素的，环境特别好，冬天吃的话感觉很暖和，就是人太多了，服务员有点顾不过来"
3121,"一锅海拔在4000m以上的野生菌汤，最适合冬天～一口下去，暖胃暖心又营养～环境也装修得相当高端大气！各种菌菇，还有珍贵的松茸、松露，菌汤通过野生菌天然的调味，超级鲜美，喝几大碗都不够！除了菌汤火锅，这家还有特色的藏餐，就连服务员都是来自西藏的，很有特色！"
3122,"很不错的一家素食，主打各种菌，汤底很好喝就在春熙路附近。很喜欢炸的那道菜，让我有种吃炸猪排的感觉，糖醋土豆也不错，可惜来的晚，冷了，不过也很好吃。喜欢吃素吃菌的朋友可以专门跑一趟，地址在春熙路旁边的一家通道里面"
3123,"服务比较热情，在平台上买的素食套餐，汤底是菌汤和酸菜汤，服务小姐姐帮忙舀了一碗菌汤让我们喝，太鲜了第一口！毫不夸张有点惊艳到了！这一顿我起码喝了3碗！酸菜也非常好吃很爽脆，酸奶糯米饭也比较有特色，里面有青稞葡萄干和酸奶冰淇淋，油炸豆腐也好吃😋！很有特色的一家店子，下次带朋友一起来光顾！"
3124,"团购了一个菌菇套餐，虽然整个用餐都没有肉菜。但是菌汤真得味道不错，很鲜美，而且也品尝了一些第一次听说的菌菇。小吃之类的味道很不错，除了服务员服务反应特别慢之外，算得上是一次愉快的用餐。希望能改进一下服务质量吧"
3125,"环境挺好的，服务态度也可以，就是上菜有点慢了。我们一共3个女生买的双人套餐，我感觉够吃了，吃的不是很多的话可以买双人套餐，我喜欢吃抄手和披萨，感觉很有特色，朋友推荐来的，性价比还是很高的，下次还会再去。"
3126,"真的是一家喝汤都能把人喝到饱的店。虽然是主打菌类偏素菜的火锅。但依然一点都不影响我们这些扶着墙出来的人。据说汤里加了青稞。超级好喝！我一口气就喝了三大碗！套餐里的各类配菜无论是摆盘还是搭配都非常有艺术感！口感也是好到没话说的！总之是特别适合微微冷的秋冬或雨天。来一碗暖暖的菌汤，暖胃又暖心哦～"
3127,"昨天晚上刚刚去吃了，一共五个人团的四人套餐，当时上完菜之后觉得菜好少，吃到后半段之后才发现剩了好多"
3128,"他们家的汤味道真的是霸道！对，就是用霸道来形容！入口即是极具攻击性的鲜香，让我忍不住连喝了好几碗！各种菌类应接不暇，一锅下去并不会串味，每一种都有自己独特的鲜香！有个炸的菌菇条也超级香，土豆偏甜口，都很好吃！整体都很不错，服务也及时，味道好！可以重刷！"
3129,"去成都没有吃各种牛油火锅，选择了这个藏式火锅，果然没有错。超级无敌新鲜的各种菌类，团了一个巨划算的套餐，还有各种赠送，荞麦面也超级好吃，店里的藏族小哥哥小姐姐也很热情，还能逗娃玩儿，环境也很好，棒棒棒"
3130,"对于不能吃辣的广东人来说，这家素食菌汤火锅无疑是最好的选择。首先这家店的环境装修整体比较高端干净，暖气也开的很足。服务员小哥哥们都非常热情，有问必答，也很乐意介绍合适的菌菇给我们。点了个野生菇拼盘，加进去煮出来的汤很鲜甜。松茸捞饭里的豆汤很好喝，就是酥油稍微有点点多。有机会还会再来。"
3131,"第一天去成都吃的，因为当时担心水土不服所以第一顿选择吃清淡的，结果，这个确实好清淡，买的是300的套餐，真的都是素，没有一点肉。然后汤淡而不鲜，我海南的，我觉得我这边吃的已经够清淡的了，没想到去成都吃的第一顿居然更清淡。。。推荐不能吃辣或者不想吃辣的朋友们去。游客就别去了，还是去楼下的吧~"
3132,"我爱菌汤火锅！量多且实惠，虽然是火锅，但是太太太太适合解腻啦！菌汤我还能喝3碗"
3133,"汤真的很好喝，菌汤很鲜美，原汤里面的菌也多，酸汤有点冬阴功汤的味道，蘸料也有点冬阴功汤的感觉。整体很不错，场子也大，还有大桌，适合多人聚餐。晚餐高峰时候需要等位。是家很不错的店，以后有机会会再去的。适合冬天聚餐。"
3134,"种草了很久的店，专门有自己的电梯，在角落里上四楼，一整层都是。菌汤里有碎蘑菇，喝起来味道很浓郁，比单纯的汤要厚重一点，微咸。菇类都挺不错的，个人特别喜欢竹荪，整体很清淡，冬天天气冷了如果想喝汤还算是个不错的选择。"
3135,"在东大街，生意挺好的，不是饭点去的，客人也很多。直接在大众买的套餐，问了服务员可以换汤底，不过补差价。服务员小哥的态度挺好的，为我们添茶倒水，时不时过来给我们服务。感觉套餐比单点划算，菜品也多，套餐里面有蔬菜拼盘，小吃拼盘，还有个小菜拼盘，都挺不错的，里面有个菌菇的饺子还是抄手的挺好的。蘸碟是自己打的，旁边还有一种锅巴可以拿来吃，也挺好的。套餐里面还有份披萨，最后我们都没没吃完，直接打包了。"
3136,"四千高原算是整体菜品和搭配都蛮好的菌汤火锅了，比起吃花胶鸡是一个相对清爽的选择，吃了一堆菌子感觉自己得到了来自高原的滋养，松露薯条和松露披萨超过预期的好吃，店家自制的鲜辣酱汁沾菌子真的是蛮好吃了，重点是不咸，很养生的亚子"
3137,"结论：着实没吃饱，或许是预期太高。朋友说补过个生日，我想说清淡点，加上室友还夸过这一家就满怀期待过来了。没多看，点了个松露套餐。东西还蛮丰富的，蒸蛋（扎实，水准还行），小菜（据说里面的鹌鹑蛋可以），酸奶（过于寡淡不是我的口味），披萨（最后上来的不是很想吃了，同伴说里面的菌子还有点香）。让我失望的是汤锅本身，蕃茄锅+豆汤锅（后来才意识到），豆汤锅主要来煮菌子，这个就出问题了。菌子里我基本在吃金针菇，没有太能吃到其他菌类。二来，豆汤抢了菌子的味道，我只想纯粹地吃个菌子的鲜味，但最后只剩下舌头末豌豆的粉末味儿，被气到。吃了几口，就没怎么捻筷子了。另外一个比较大无语的事件是套餐里包含一个烤菌子，烤了很久都没好，想说也太久了吧，结果发现火都熄了，整个凉完了。和服务员说了声，她说会来弄好。但许是店里人手不够，差不多十分钟后才来重新点火烤起，不太能开心哈。总之，店里环境还可以，味道的不满意主要在于我期待的落空，并不太是它有多不好吃，这个还是要说清楚的。就希望可以更好哈。"
3138,"袁百万走的是亲民价格路线，4人消费300，大口大口吃肉的快感真爽。别看价格亲民，味道却很地道哈。牛杂火锅应该具备的鲜香、厚重的油、火辣辣的辣一个没落下。"
3139,"第一次来这家火锅店真的是爱了，冬天最好的选择就是吃火锅，麻辣鲜香，吃得冒汗那才叫过瘾!成都这家袁百万牛杂火锅，生意十分火爆，还发了一个小小的红包，这是没有想到的"
3140,"6月13日中午在成都袁百万牛杂火锅店就餐，先说一下，这家店天天都是排队到大门口，为了排队成功，10点就来拿号，有幸拿到第4号。呵呵，一进来，麻利的点菜，都是这家的特色菜，一上菜就感觉口水直流似的，辣的过瘾，不过，对于我们不怎么吃辣的人来说还是以清汤火锅为主，但为了感受一下辣的味道还是不管其他的了，真是一对吃货，呵呵，顺便说一下，进店还送红包，一元也是爱咯！还有，今天菜金一折，锅底不打折，2人消费68元，好吃太划算了咯！点个赞"
3141,"很早就在科华路看到每天袁百万门口坐着一堆人在排队等着吃这个新开的火锅店，苦于害怕排队，一直没来。真的来吃的时候，其实排队也没有那么恐怖，因为可以用点评网得排队工具直接预约。这家店完全采用了夜店的装修风格，满眼的绿色。这种高饱和度的鲜艳颜色，在满街的白色、黄色、红色店招中很是抓眼球。具体到菜品，这家店的食材品质远超其他同价位的火锅，只能说满满的超值感受。但可惜的是，锅底十分一般，需要用蚝油或者食醋提味。又由于蚝油品牌不是李锦记就是海天等，味道没有差异化。所以凡是使用蚝油的火锅，食材的优秀很容易被蚝油统一化。所以我有一句话，现如今好吃的火锅往往都是相似的味道，而难吃的火锅才各有各的难吃。其实袁百万完全可以考虑更换香油蒜蓉蘸碟，又或者火锅底料加重味道，这样才不会捞出来的食材除了辣味缺乏鲜味，进而需要蚝油的加成。最后要说这家店的服务可以说是非常OK的，回避了海底捞的过度服务，而又十分贴心的关怀你的需要。经理还会来询问大家对产品的意见好进行提升。有这样的服务团队，加上这样的食材品质，相信袁百万距离做出经典的火锅品质只是时间问题。最后祝福所有用心做事的餐饮人，就是因为你们的用心努力，我们才能吃到这么多美味可口的大餐。你们辛苦了！"
3142,"前言：火锅店就在公司对面，下班就跟朋友过来打卡了，工作日我们也提前预约的，以前这里是美蛙鱼头火锅。现在是牛杂火锅，装修以绿色为主，虽然不是特别的豪华，但是很年轻化，主要是清新干净。位置也很好找，在世外桃源广场斜对面，正对面是川大（现在还在施工）。味道：火锅我们点的中辣，对于四川人来说，属于正常口味，菜品新鲜，菜品类别跟大多数火锅店一样，重点推荐下干贡菜，喜欢吃贡菜的大多数都喜欢吃嚼起来嘎嘣脆的，反正我是点了两份，喜欢吃软的可以多煮一会儿。麻辣牛肉很嫩，虾滑也不错，还能吃到滑滑的颗粒。关于小吃，女生一定要点的是冰汤圆（颜值很高，里面是汤圆还有水果），雪顶豆豆杯真的是惊艳到我了，个人认为比冰汤圆好吃，一开始我以为就是普通的豆花，结果吃到后是奶香奶香的，布丁的口感，甜而不腻，小朋友也可以吃。亮点：必须夸夸这家店有一个细节做得很好，就是围裙不但很干净还是香香的，很多火锅店的围裙都是有混杂的油水味道的。每桌都会有红包，虽然里面几乎都是谢谢惠顾之类的纸条，但是很符合这家店的店名，大吉大利图个吉利嘛。建议：如果火锅调料再多点花生碎、折耳根、大萝卜菜就好了最后：如果去得早的话，可以定二楼靠窗的两桌，挨着窗户可以看夜景（虽然对面在施工影响了点美感，重点在窗户边很透气）"
3143,"超满意的一次聚餐！装修风格很别致，在一众红红火火的店面中很显眼。位置就在科华北路，从川大出来步行五分钟就找到了。店铺有两层，我们坐在二楼靠窗，风景特别好。店里服务的嬢嬢态度真的很好！拿了红包给我们抽，还一直问我们需不需要服务，很热情，因为我们都是新顾客，送了我们好多甜品！！！基本上人手一杯豆豆杯，一碗冰汤圆。「原汤牛骨鸳鸯锅」不知道是不是因为饿了，觉得这个火锅格外的香，中间可以喝汤，汤也很鲜美！「牛杂拼盘」容器是一头牛，拍照很好看！里面的牛肉，牛筋都特别好吃！「宽粉」煮个两三分钟就可以吃，很q弹！「酥肉」小酥肉干吃和涮火锅都很好吃！「蟹柳」我朋友们对蟹柳赞不绝口。这个蟹柳外侧很贴心地用贡菜绑住了，煮熟后不会散，而且软糯的蟹柳配上脆脆的贡菜，口感很丰富！「干贡菜」北方没有贡菜，以前吃火锅也没有专门点过，这次尝了一下，真的很好吃！！脆脆的有种榨菜的感觉，但又吸收了火锅的香味！「肥牛」肥瘦相间，肥而不腻！「虾滑鱼滑」虾滑也很q弹，而且这个是撇好的，下火锅很方便！「红糖冰汤圆」冰爽解腻！黑芝麻馅的小汤圆配上酸酸甜甜的汤汁，还有火龙果等水果，解辣！「雪顶豆豆杯」这个有种在吃化了的冰淇淋的感觉。类似豆腐脑的质地，有一股淡淡的奶香！搭配最上面一层豆粉，很好吃！最后我们结账的时候用了优惠券，七个人人均不到五十，真的好吃又实惠，爱了！"
3144,"坐标科华北路，招牌是是绿色的灯光，反正到附近了看灯光就能很好的找到，进门就会看到黑色大耳机，和大银牛，感觉他们是做潮流的餐饮店，潮流的牛杂火锅"
3145,"之前一次去吃的红锅，这次和同学一起去吃的鸳鸯番茄锅！红汤的吃到最后还是比较辣！番茄锅味道很好，吃了这么多家番茄锅，就三家的味道比较正，这是一家吧！菜品的话主要是牛肉，牛杂嘛，袁百万最好的当属牛杂了，很新鲜，处理的也比较干净，吃起来比较劲道，鲜毛肚很不错！牛头肉也很好吃，吃辣的当然爽，不错番茄锅也另有一番风味！素菜的话就一般了，海带苗不是那种纯正的海带苗，粉条也一般，豆腐呢，口感还可以，最后店家听说我们觉得辣送了三份甜品，这个好感度加分！！！整体来说值得起这个消费吧，番茄锅喝起来味道也不错，红汤的没敢试哈哈哈！"
3146,"菜量足，菜品很新鲜，味道特别棒！特别是这个牛杂，点了两份，这个牛杂去吃一定早点，好吃到停不下来！公司团建去吃的特别划算，点了一桌菜没有吃完，还送了发财红包！服务员很到位，不比海底捞的差！下次还会来吃的，真心推荐！非常好的一次体验！"
3147,"性价比之王，我们家的火锅首选，味道和服务也是非常的好。除了停车有点远其他都是100分。「牛杂拼盘」我平常不是很喜欢吃牛杂、牛头肉的，但是这家的非！常！好！吃！点它！「牛蹄筋」牙不好？不用担心，这个牛蹄筋非常软糯，吃就是了！"
3148,"很喜欢袁百万呀，离家近，人均不高，菜品服务都很到位！这周又来了，菜品之前已经说了这次说一下几个赠品。冰汤圆和豆豆杯，虎皮鸡爪！首先都是送的，我都是点菜才发现有赠品券！好惊喜！虎皮鸡爪挺好，糯糯的，得趁热吃。说实话，袁百万比较辣，冰汤圆真的完美解辣了，而且汤圆有馅儿，冰冰甜甜糯糯的！！我们吃到后面有个小哥哥问我们菜品怎么样，我们说菜品不错，就是有点辣，小哥哥说帮我们换油碟，好贴心！但是我们都快吃完了，就说不用！然后说给我们送个甜品！我以为时送一个，结果送了我们一人一个豆豆杯！豆豆杯其实是豆花，超级好吃！也是冰冰的，面上有一层豆粉，很香！我专门去看了价格，都是6元一杯是真的便宜划算！妈妈说老板很会做生意，连平时完全不在外吃饭的爸爸都说，下次又来！！"
3149,"第N次来吃了，从刚开业到现在这家生意一直很好，说到牛杂火锅第一反应一定是到这来吃！必点的牛杂拼盘！来都来了怎么能不点店名招牌呢，牛舌、牛肚、牛头皮，白锅鲜，红锅爽！"
3150,"终于还是忍不住来打卡了，之前就听朋友说很不错，今晚带着我的小可爱一起来了～首先说说这个环境，整个店都是以绿色为主，感觉非常的有活力～菜品很新鲜，尤其是牛杂拼盘里的牛头肉，口感非常不错，鸡爪也好吃😋！蘸上干碟简直绝了～豆豆杯香甜可口，浓浓的奶香味，特别解辣！服务简直太好了，小哥哥比较多，细心，用心！总的来说就是不枉我跑一趟，以后会带朋友接着来的！"
3151,"第一次在一个月内，跟朋友们去了吃了三次牛杂火锅！！！都是要的原汤鸳鸯锅，先喝碗汤再开吃，美滋滋的！牛杂的菜品都尝过咯，还是牛杂、牛肉、牛筋、牛肚、牛舌这些好吃，黑胡椒牛肉块需要多煮一段时间才软糯，素菜必备白萝卜贡菜，每次都吃得扶墙走，哈哈，下次继续再约！"
3152,"前段时间很火的牛杂火锅，排队才吓人呀！错开时间段来吃，位置随便挑，安逸的板～强烈推荐他家牛大骨鸳鸯锅！饮料钱都省去了而且最主要的是汤鲜味美！牛杂都是按两来下单的，三个人点了半斤还有其他的晕素菜，分量很足！完全够了！满意得很哈～"
3153,"借着公司聚餐终于来拔草这家火锅店，好像是味之绝的姐妹品牌，整个环境装修比较现代潮，看得出花了很多心思～菜品真的是非常新鲜，牛杂上桌就被两头牛气哄哄的摆拍吸引了，分量满满的！其他菜品也是品相完美，每一道菜下午就被大家一抢而空，都觉得超级好吃！锅底味道就很好，揭盖的时候挺有仪式感，老板还送来一堆红包给大家抽，挺惊喜的～很有意思，感觉来吃了都沾了一身牛气，大发～"
3154,"今天又来和室友一起来吃火锅了，一如既往的好吃又便宜！火锅味道和以前一样很不错！值得一提的是店家的新品，刚开始的时候让我们注册了会员，送了甜品，我选了冰镇圆子来吃，出乎意外的好吃，圆子软软的qq的，馅儿也很不错！后来吃完，店家看我们太辣了，又送了一份甜品，我要了豆豆杯。豆豆杯实在是太好吃啦，奶味儿浓郁，很解辣的！推荐大家都尝试一下甜品，发现新大陆～"
3155,"我又又又来了～一如既往的好吃！一如既往的好服务！菜品丰富品质不错，牛杂煮在锅里那叫一个香！推荐毛肚，现切吊龙，麻辣嫩牛肉，牛大肚，午餐肉，牛舌，这些都很巴适～吃了火锅建议来一份雪顶豆豆杯，香甜不腻，安逸哟～每次都要打包锅底，回家煮啥子都安逸，舒服～"
3156,"这家火锅兼备麻、辣、鲜、香和回甜的基本特色～又具备清油火锅清香、爽口、化渣以及不含胆固醇和吃后身上没有火锅味道的几大优势～是一种能适应东西南北各地方的大众组合味型！选用上等优质原材料，并加入具有原汁原味的青椒，再放入各种调味香料，百分之百的上等菜籽油，采用恰当火候烹煮，食后具有回香持久、麻辣爽口的全新感觉！很好吃！！！😋"
3157,"晚上请兄弟伙吃饭，一个南门一个西门，于是就相约居中位置的川大附近。这家店就在川大附近的科华路边上，招牌特别醒目，用的是有动漫电子味道的亮绿色，风格蛮年轻化的。然后装修风格也整体蛮年轻化的感觉，现代味道，能感觉到品牌方面做的蛮成熟的。店子整体干净明亮，这点相当不错。排队排了狠久，真的排了蛮久，不过现场提供小点心和水，这点不错，而且小点心还真蛮好吃的，我都有点儿想去买来放在家里吃，哈哈哈！所以看出来他们服务还是到位的。还有个小惊喜，就是上锅底的时候，竟然还有惊喜红包，哈哈，太开心啦，这服务真的要点赞，足见店家的用心。食材特别不错，首先是牛杂拼盘，份量超大啊，太爽了，大满足！再加上其他的牛肉啦鲜毛肚啦丸子啦之类的，我和兄弟伙两个人直接没吃完，哈哈哈，太实诚了！而且食材也非常新鲜，牛杂不腥，非常不错，这个赞！口味的话，我们都喜欢清汤锅，哈哈，清汤锅非常不错，好吃，哈哈哈！对了，还有最后这个甜品，相当不错，好吃，最后回个甜，完美！总之，蛮推荐的，不错！"
3158,"可以喝汤的牛杂火锅！！！前期排队太火爆，一直不敢去尝试！碰巧前一阵空了，就早早去了，非常值得！可以喝汤是在吃之前会先打汤来喝，味道不错！牛杂和牛肉是根据多少两来点，可以自由搭配，非常好！菜品摆盘精致，味道也好！吃的饱饱的！小哥哥小姐姐们的服务更是没话说！牛杂火锅就来这家！"
3159,"袁百万除了天天排队还有什么毛病吗？？！服务态度超级好！锅底不止牛骨汤的，还有番茄和红锅的鸳鸯，番茄汤我自己都可以喝好几碗！豆豆杯是真的超级无敌好吃，很解辣，而且很鲜美味道，吃着一点都不腻！必点菜牛筋！一直煮，煮到最后软软糯糯！爽！"
3160,"超赞的牛杂火锅，而且性价比非常高，大口吃肉的感觉很爽！口味：推荐的中辣，我一个不能吃辣的人居然都可以接受～清汤点的番茄汤锅，反正我是爱了，最后连番茄锅底都打走了，回来自己煮了牛肉片和胡萝卜在里面，好吃到不行！环境：店面就是之前味之绝美蛙鱼头的位置，装修挺现代的。服务：服务非常好，我们对店里服务生的评价是youngandhandsome颜值真的挺高的！每人还送红包！食材：食材很好，分量也足。吊龙和牛筋好好吃啊！关键是价格还实惠！爱了～"
3161,"服务态度很好，环境也不错，还发了红包，哈哈哈哈～推荐麻辣牛肉，超级超级超级超级好吃！味道真的好！还有蟹棒也好吃，中间锅底的汤可以喝，那个汤是真的好喝！再涮点牛肉，回味无穷，还有那个午餐肉，好吃，好吃！"
3162,"哇哦~之前老是路过他们家，都排了好多好多的人，这次终于拿出时间，吃到这家牛杂火锅啦！整体装修：外观的荧光绿真是太醒目了，好好喜欢！！！！！里面大多数装修同样是黑色的底色，配上各种荧光绿的符号，简直太朋克啦，这装修简直绝了，过目不忘啊！菜品：牛**类丰富，像我们这种爱吃牛牛的人，简直是天堂般的存在呀！强烈推荐他们家的牛肝呀，外观看起来超级有质感。放在锅里不要煮太久，简直超级嫩滑，吃在嘴里一点腥味都没有，直接就化渣了！还有毛肚也好吃，毛肚烫的时间也不要太长，吃在嘴里简直又脆又鲜。还有还有还有好多好吃的，总之整体特点就是好吃！"
3163,"前面一桌等了将近两个小时，服务员前面老是安排插队，还跟我们说什么吃火锅就是这样子，时间不可控。你这个也太不可控了吧！七个中桌，两个小时出不来一桌，而且还是我们来之前就进去了很久的！以后再也不来了，现场管控一点都不好。服务员还态度恶劣"
3164,"非常值得一来的成都火锅店！为啥子喃！超级好吃！不吃要后悔那种！提前说个建议：早点来！早点来！早点来！暗了要排队！！他家牛杂非常新鲜，肉食动物不要错过。份量很足！品种多，价格很划算。吃完以后身上没什么味道，棒！"
3165,"这是我吃过最便宜的火锅了～就是没有提前排队，人特别多，但是里面的工作人员怕我们饿，在门口准备了好多零食！有山药片和锅巴等。进去吃的火锅的时候觉得不光服务人员态度都很好以外火锅味道也超级棒！菜品种类也很多！下次也会继续来打卡呦～值得推荐给身边的朋友！"
3166,"袁百万牛杂火锅是四川省三只蛙味绝餐饮管理公司下属明星品牌，袁百万牛杂火锅已有20余年历史，公司本着“共创品牌、品牌共享”的发展理念，真诚期待与广大有志之士携手共进。袁百万牛杂火锅耗资五十余万元开发的一次性火锅底料，每天从袁百万牛杂火锅总部的底料厂经专业的加工生产线生产出来，并当着客人的面倒入锅中，达到了真正的健康、时尚、环保。袁百万牛杂火锅兼备麻、辣、鲜、香和回甜的基本特色，同时袁百万牛杂火锅又具备清油火锅清香、爽口、化渣以及不含胆固醇和吃后身上没有火锅味道的几大优势。是一种能适应东西南北各地方的大众组合味型。袁百万牛杂火锅选用上等优质原材料，并加入具有原汁原味的青椒，再放入各种调味香料，百分之百的上等菜籽油，采用恰当火候烹煮，食后具有回香持久、麻辣爽口的全新感觉。"
