id,label,user_name,shop_name,vip,discount,overall,taste,environment,service,ingredient,consumption,food,picture,like,response,interaction,time
2327,0,2f66f2621812271ca9e0ce9d22d3a6b5,8df5aa5eadfd4d88aa7bca4aefa27baa,1,0,5.0,5.0,5.0,5.0,4.5,0.0,5,3,0,1,1,2020-01-07 21:28:00
2328,0,570a0cbf15a7f45d911a2d496c2eeebf,69471fd1161d3ed8c04cf217d1998d77,1,0,3.5,2.5,3.5,2.5,3.5,0.0,0,3,1,1,1,2020-01-07 16:12:00
2329,0,e9eb444662595ab21133f8ba11c12acd,09ffac8cafe187f0b45c84c1a2d27a49,0,1,4.5,4.5,4.5,4.5,4.5,100.0,5,7,1,1,1,2020-01-07 13:49:00
2330,0,69cdec24eb38295850ceb120f8c9326b,e98e8b1b0e9a4e52f447b6ec19c3cf7f,0,0,5.0,5.0,4.0,4.0,5.0,0.0,0,9,0,1,2,2020-01-07 12:51:00
2331,0,6ebf137efa09f2b88cdb6620d2e087f2,f392127d98ba5fad3d73e958a8309de2,0,0,4.5,5.0,3.5,4.0,4.0,0.0,0,0,0,1,1,2020-01-07 00:21:00
2332,0,d03aae07cf28646bec48b3643a5afc3c,04c4c7371677e57c1fe2ad73533b3878,0,0,4.5,4.5,4.5,4.5,4.5,0.0,0,8,0,1,1,2020-01-06 22:56:00
2333,0,825c84c197f4fe65cf52e11994caa76d,853814c72518e1c56504bad7901e617c,1,1,5.0,5.0,5.0,5.0,5.0,0.0,1,0,0,1,1,2020-01-06 20:44:00
2334,0,67c0fe617747b473304513413f2b3191,690815e04fa8d60b147ab52fcb0d44c0,0,1,4.5,5.0,5.0,5.0,5.0,0.0,0,0,1,1,1,2020-01-06 12:04:00
2335,1,059f913fdaf25e5d26afc35a46a0a2fb,b0d7321e0a423f57664f17c77649d7e8,0,0,4.5,4.5,4.5,5.0,4.5,0.0,0,3,3,1,2,2020-01-05 17:28:00
2336,0,962f32a77be49a7109bb461df0dfbded,bb3ad67df6b2898305afd90802c11d75,1,1,3.5,4.0,4.5,4.5,4.5,70.0,4,2,0,1,1,2020-01-05 17:23:00
2337,0,78fb49664683ccfa7d8ee241d664e743,c46142cf1e033f11c7d087fc86a3a752,1,0,5.0,5.0,5.0,5.0,5.0,100.0,3,3,2,1,1,2020-01-05 16:16:00
2338,0,700b9e2179a9685662ed9c5aba69f9c3,c1025239c4441d841ba45a46fd8fe6a7,1,1,3.5,3.0,4.0,4.5,4.0,0.0,0,3,17,1,2,2020-01-04 23:59:00
2339,0,e76a5830d30fc25c93f99bd5cac89de4,2ef01903e2009ed74e55491fb5bf5173,1,0,3.5,3.5,3.5,3.5,3.5,0.0,1,6,3,1,1,2020-01-04 23:37:00
2340,0,f4956070f630989a068ed16cadbbab16,05e39a7a4d18f16a0404039d419e9fd9,1,1,3.5,3.5,3.5,3.5,3.5,0.0,2,11,1,1,6,2020-01-04 22:29:00
2341,0,c52cf571e19d3fe48de9c90419b59469,2f2139bf1d760eb3fdf8edd42985688c,1,1,3.5,4.5,4.5,3.5,4.0,0.0,0,9,1,1,1,2020-01-04 19:47:00
2342,0,120439205d69af6d33d508c035d88591,892a5bdabb43eeab0e2ce3f0d0446095,1,0,4.0,4.0,4.0,4.0,4.5,0.0,0,2,6,1,1,2020-01-04 15:19:00
2343,0,2e37988dd8eb844fe487ec20c7f797a1,6293bbcaaf354e29ed9a1988784bdef1,1,0,5.0,5.0,5.0,5.0,5.0,0.0,0,5,1,1,1,2020-01-03 14:44:00
2344,0,74d99600492e3f4e1cd464f694777544,41cc33354376eca5fea2a9010ad2da0d,1,0,4.0,4.0,4.0,4.0,4.0,0.0,0,6,3,1,1,2020-01-03 14:05:00
2345,0,c402d5e897eed8368ab70b85f387ed98,73932305e54cea25a27df25ee9e42ae8,0,0,4.0,3.5,4.0,3.5,4.0,70.0,0,1,0,1,1,2020-01-03 13:42:00
2346,0,9d96453fcf49b7a0866f3cac05187735,d3b330ec248cd4bf32cb31f0846550df,1,1,5.0,5.0,5.0,4.5,5.0,150.0,2,8,8,1,1,2020-01-03 11:38:00
2347,0,641c7dd03ba08ab2a079cab3a44e61c7,d521c921d354d75c459c81fe05fac015,1,0,3.5,3.5,3.5,3.5,3.5,0.0,0,0,1,1,1,2020-01-02 16:10:00
2348,0,33759521afa478eb49d399d3727945cb,c9285f9b9e1779c543c59a2eb724bc88,0,1,5.0,5.0,5.0,5.0,5.0,0.0,6,1,1,1,1,2020-01-02 15:54:00
2349,0,205cf9500bf97ba55631af4c14bbd030,1d90ef7cc68531451e33205399cacaac,0,0,3.5,3.5,3.0,3.0,3.5,77.0,1,4,1,1,1,2020-01-02 11:04:00
2350,0,41fd375643d58566073ae6c533f5e8b0,f86e9de5cc2baaf9e2f4d7bdd0375c32,1,0,4.5,3.5,4.0,4.0,4.0,0.0,0,7,0,1,1,2020-01-02 00:39:00
2351,0,00cab401050014ba538d0d1de1b29fa2,60bda10765f5b0d955e704aa5be0a37d,1,1,4.5,5.0,4.5,4.5,4.5,100.0,0,1,1,1,1,2020-01-02 00:16:00
2352,0,cedbc0b6fcc5ca46121dd5c700fbab7a,c4ae64d5b894d44ff462829e9bcf6278,1,0,5.0,5.0,5.0,5.0,5.0,170.0,1,7,3,1,1,2020-01-01 21:53:00
2353,0,6a287036210651fc35c5d148e1e65f31,864882fff2b1bd333bbb95ff28e2e83f,1,1,3.5,3.5,3.5,3.5,3.5,0.0,0,0,0,1,1,2020-01-01 16:04:00
2354,0,02ed7e8e1fb3f35d2cd4094ee93c8d95,185ba1a61110aace01bd2c1888757983,1,1,4.5,4.5,4.0,5.0,4.5,0.0,0,4,0,1,1,2020-01-01 00:30:00
2355,0,ba00b72e3a2f3519a898511f7db2f1e6,352432e39fce4b8ef38b0e9866fff826,1,0,4.5,4.5,4.5,4.5,4.5,120.0,3,9,9,1,1,2019-12-31 13:56:00
2356,0,90e299336eef31041f3f34bdfd67b45a,5ae217845291ac0b92d6ae6cd0b3c91d,1,0,5.0,5.0,5.0,5.0,5.0,75.0,10,1,1,1,1,2019-12-31 10:55:00
2357,0,074e13ab9d4b716b4af861ab61ed6b06,826d0b25029aba035b4305db2918994f,1,0,4.0,4.0,4.0,4.0,4.0,0.0,0,0,2,1,1,2019-12-30 22:47:00
2358,0,d9026920d34b7c3df0282808c5d5d828,49652fd5cebd48453fe20b5204262bda,0,1,4.5,4.5,4.5,4.5,4.5,0.0,0,4,0,1,1,2019-12-30 18:01:00
2359,0,8f692bb0837e7b184d923dd46e3a1abc,3c6734f3633cedd44e2d404242538552,1,0,4.5,4.5,3.5,4.0,4.0,0.0,3,4,1,1,1,2019-12-30 17:54:00
2360,0,676036e5d42f19c4e567abbd86fd4911,a66c06f8e590282527f1f18321305dc6,0,1,4.5,4.5,5.0,4.5,5.0,0.0,0,0,1,1,1,2019-12-30 02:29:00
2361,0,d82ef92269db584be94f03fd7c09e3ed,168a427962d593961d0ddbece9cc5fc1,1,1,4.5,4.5,4.5,4.5,4.5,120.0,0,0,0,1,1,2019-12-29 21:43:00
2362,0,218ed2fd0d5f39d4188fc9d706e6ba24,b6d749a6c1e93ccfa456b83325a79eed,0,1,4.0,4.0,4.5,4.0,4.0,0.0,0,0,0,1,1,2019-12-29 20:32:00
2363,0,0905ab1049caf4b268785b77feab5171,23c23539b3c7cf03a950c29a152864da,0,0,4.0,4.0,4.0,3.0,4.0,0.0,0,4,1,1,1,2019-12-29 17:34:00
2364,0,723e06fc01c34c8286f9cca95b19496f,f1840298033473f5d7e3b8b8ad5e19b5,0,0,4.5,4.5,4.5,4.0,5.0,100.0,4,5,0,1,1,2019-12-29 14:32:00
2365,0,50dfed276286f3c15ca430386450684a,2e4341aeea27b4f3037521142bd3a73f,1,0,4.5,4.5,4.5,4.5,5.0,0.0,0,4,2,1,1,2019-12-29 12:30:00
2366,0,8cde81a92791757b1d835c98ed0e4b8f,04867a3b28df30e00c5f1045c2fb7e0b,0,1,5.0,5.0,5.0,5.0,5.0,0.0,0,1,0,1,1,2019-12-29 12:15:00
2367,0,69ca05da23fbcf96eb66545a35b617ea,6b079be2888c791c149f4305097983e4,0,1,5.0,5.0,5.0,5.0,5.0,0.0,0,0,0,1,1,2019-12-28 22:50:00
2368,0,f94badd4f4753e9180c6007f52220631,7da7bd49980c29ddbbb82b9a74d3eb47,0,1,5.0,5.0,5.0,5.0,5.0,80.0,3,3,2,1,1,2019-12-28 21:22:00
2369,0,7570ca3d43614d55b9c6dbbf79d7d423,b23e1452366404323965f6c14888b3d8,0,1,4.5,4.5,4.5,4.5,4.5,0.0,5,8,0,1,1,2019-12-28 20:09:00
2370,0,50f2615d307efbbef56856bd45357704,967293f3d934d46cf861a437177e58fc,1,0,4.5,5.0,5.0,5.0,5.0,0.0,0,0,3,1,2,2019-12-28 11:50:00
2371,0,5316a94a1428432de6f1f4c50cdb3a97,933b7bf3ddc6fc65551a15e1b1a93081,0,0,4.5,4.5,4.5,4.5,4.5,0.0,0,3,2,1,1,2019-12-27 08:24:00
2372,0,8e3e578014a94040b06ae45b0f219033,9c860c9bd618062d0f7b84f5f853741f,0,1,5.0,5.0,4.0,4.0,5.0,0.0,4,8,1,1,3,2019-12-26 20:44:00
2373,0,50fad54e6ed03c1ccc6b071a532bfc9f,47dc4e51c0a353cead345c85fd796846,1,0,4.5,4.0,4.5,4.5,4.5,0.0,0,6,0,1,2,2019-12-26 11:40:00
2374,0,235bebd9d656adedbe7392176e7485bb,6ec4c89cc446a9e8f2a2143f6570501d,1,0,4.5,4.5,4.5,4.5,4.5,0.0,0,1,0,1,2,2019-12-26 11:00:00
2375,0,736d1b582a2d2b508cd00bc22d03a479,106914a26e60ce132df6d6eb40bc2449,0,0,4.5,4.5,4.5,4.5,4.5,0.0,0,1,1,1,2,2019-12-26 10:43:00
2376,0,e25cdb72c142f73df327c2fa8eec13e1,1e515af6f1e83f29d1e3126011c1813a,1,0,3.5,3.5,3.5,3.5,3.5,100.0,0,0,0,1,1,2019-12-25 16:32:00
2377,0,6cd28159fbff85e8b1767ef7380d4ec5,d9414432bed01ec0a9eb8333ac44332b,0,0,4.5,5.0,5.0,5.0,5.0,0.0,0,0,0,1,1,2019-12-25 09:56:00
2378,0,4d2835c28edb15c7572c6a23cf77138c,39430751fc577faa7a4b3f2cbe374cfe,1,0,4.0,4.0,4.5,3.5,4.0,0.0,0,3,1,1,3,2019-12-25 07:21:00
2379,0,1fb8c926f984a7915c197ed49d72fe37,272226128cc296de1df0122b5706e9b5,1,0,3.5,3.5,4.0,4.0,4.0,0.0,0,1,0,1,1,2019-12-25 00:52:00
2380,0,97756f7864c283199afb5bc2ab21bc9f,c53de878aed3e832fa6a68e68663f58e,1,0,4.0,4.0,4.0,4.0,4.0,0.0,3,8,2,1,1,2019-12-24 19:25:00
2381,0,bb17c8495d3590069e0e4491720beffb,d5d2f8869b17cbda618ba4c0a5d1154a,0,0,4.5,4.5,4.5,3.5,4.5,0.0,0,0,3,1,1,2019-12-24 17:51:00
2382,0,6d5e969018c68daa74b583be2d3b07f4,2886783ebf26c86e7947445cf39649b0,0,0,4.0,3.5,4.0,4.5,4.0,0.0,0,0,0,1,1,2019-12-24 09:56:00
2383,0,eab0ee9b8d6c36c2c387119295fe3bd5,4bc97a2935f0c3921a32044cf8571144,0,0,5.0,5.0,5.0,5.0,5.0,0.0,0,4,1,1,1,2019-12-24 01:06:00
2384,0,f282dbb08cdeb662f53d4a4e1f087d0f,5301741f74d36ebf2b6b36793d30f9b8,1,1,3.5,3.5,4.5,2.5,3.5,0.0,3,5,1,1,1,2019-12-23 23:26:00
2385,0,dddc061b7de6c3e79177a55094c4869f,20dc6081c0d6d9f1f222eeeb0efd11dc,1,0,5.0,5.0,5.0,5.0,5.0,0.0,1,0,1,1,1,2019-12-23 20:56:00
2386,0,5e3b5985caabcfbacb82055ddc818269,0a73b386344f916ddaeed291bc2930a4,0,1,4.5,4.5,4.5,4.5,4.5,110.0,6,3,0,1,1,2019-12-23 16:44:00
2387,0,58df029150bd6b7d0fcd6fd2d37fbdb7,a848c3d6112e813c9fd35bcbfdfc02f2,0,0,5.0,5.0,5.0,4.5,5.0,0.0,9,0,0,1,1,2019-12-23 15:33:00
2388,0,d4e9f9c6e761c353690d57c9f7360236,70406ee34c1b14bc305517980e5bda60,0,0,4.5,4.5,5.0,5.0,5.0,0.0,0,6,2,1,1,2019-12-22 16:23:00
2389,0,9e7e750917414bb413ab9868069f91ba,576109d45c22b7c50bf01456fdf4c2cc,1,0,4.0,4.0,4.0,4.0,4.0,0.0,0,4,0,1,1,2019-12-21 23:30:00
2390,0,e690534ef4fe9e0ddb34553f0035c622,ff01b2ff56097f40dc4da69c81426148,1,0,3.0,3.0,5.0,1.0,4.0,0.0,0,0,0,1,1,2019-12-21 17:44:00
2391,0,f0cfb4a0d79989f2c03993a85d766b4c,c6d26a840a5224c290f4bd6d82368f40,0,0,5.0,5.0,5.0,5.0,5.0,0.0,0,0,1,1,1,2019-12-21 11:22:00
2392,0,ba4800410afa910ab535cba34ebe2c70,5a0b9b27c0336e080187fa9dbd3c9808,0,0,4.5,5.0,4.5,3.0,4.5,70.0,5,0,1,1,1,2019-12-21 11:22:00
2393,0,83d81cb38a740640b45f16c962545538,512ec7fad69ec5c0b73a210c1deb3cea,0,0,5.0,5.0,5.0,5.0,5.0,0.0,0,3,0,1,1,2019-12-20 20:54:00
2394,0,92cabbb00776f572b43c3d56948c86c1,e0e8a4a840a490a54b3b82f4b835f225,1,1,4.0,4.0,4.0,4.0,4.0,0.0,0,6,4,1,1,2019-12-20 12:24:00
2395,0,9a53417a38a8c320dd31f54317be6697,7e0c3148bbb9c4ed506705898f4a6fdf,1,0,4.0,3.5,4.5,4.5,4.0,0.0,3,3,2,1,1,2019-12-19 13:26:00
2396,0,fa932a00b94af5f3dc4ff0920b0db5e6,bf5c3a648bb5e6439207f93d4fa18025,0,1,4.5,4.5,4.5,4.5,4.5,80.0,1,3,0,1,1,2019-12-19 11:03:00
2397,0,3a8b8cf8981bccdee8f6259e179e7d09,abd9992fd4a06454c3173ac52ff278ab,1,0,4.5,4.5,4.0,3.5,4.5,0.0,0,8,6,1,1,2019-12-19 00:30:00
2398,0,5e01a91c67c79738f2178b27742660d5,3a00bea116e402dc7a359038c751ab70,1,0,4.5,3.5,3.5,3.5,3.5,0.0,0,4,1,1,1,2019-12-18 22:13:00
2399,0,3b80e82266096752b49a890af5830ff4,9ecbd20f98d676252e5ff3eb70dd534b,0,1,3.0,4.0,4.0,0.5,4.0,0.0,0,6,1,1,1,2019-12-18 02:00:00
2400,0,15eff4dd94a547414c06b8f96c509679,f58ec01ca9e20b9fe90a1d315d81c5b1,1,0,5.0,5.0,5.0,5.0,5.0,80.0,3,0,1,1,1,2019-12-17 17:42:00
2401,0,1961203a2131573ac89bfc4f8d633cf6,534ac4b18e7e57cadcbc87609b840620,1,1,5.0,5.0,5.0,5.0,5.0,0.0,0,2,0,1,1,2019-12-17 16:39:00
2402,0,43c487922ab37a16399633aa47948e5d,7f6752b8f97cb46dede09e635545f376,1,0,5.0,5.0,5.0,5.0,5.0,0.0,0,2,0,1,1,2019-12-16 19:17:00
2403,0,a4958ec750934b4a7c89aea0b5eaa229,041d210e4feba5f88b53ac0898b9eac3,1,1,4.5,4.0,3.5,2.5,3.5,0.0,0,1,0,1,1,2019-12-16 19:03:00
2404,0,0371e72ee0309a3f651811f72bf1dbe6,c36e8a525e50fb856ca529608abb5169,0,0,4.5,5.0,5.0,4.0,5.0,0.0,0,6,1,1,1,2019-12-16 18:16:00
2405,0,51baadc3ec58f281e9953f399e96a5f1,a6112a94856d5ef3f3fa4a36d95b4741,0,0,4.0,3.5,4.5,4.0,5.0,0.0,0,0,1,1,2,2019-12-16 10:47:00
2406,0,7368423cac98c15e7eaa781988c49d5b,1cdb1127ef89300f84a3fddec3ae27e4,0,1,5.0,5.0,5.0,5.0,5.0,0.0,0,0,0,1,1,2019-12-15 16:39:00
2407,0,e5e37ed5da278ba610865b09097b0559,c12c6316972faf3ce5b01c0c0e53c7f6,0,0,5.0,5.0,5.0,5.0,5.0,0.0,0,0,0,1,2,2019-12-15 12:37:00
2408,0,56725bcd2f904f4ffe608e58b663b457,87906532c0b567554f5e6c5c7398b092,0,1,3.5,3.5,4.5,4.5,4.0,0.0,0,0,0,1,1,2019-12-14 00:13:00
2409,0,7f756e970b7bc81e798ed42c85083fbc,38242e525aa3e4c828eba9244771d5cb,1,0,4.0,4.0,4.0,4.0,4.0,0.0,0,0,1,1,1,2019-12-13 11:39:00
2410,0,568ad03b4257312cd4b257619eb43ae7,77d3dd57b8b48f7ebd3f959206851d1a,0,0,4.5,5.0,4.0,3.5,5.0,0.0,0,10,0,1,1,2019-12-12 18:26:00
2411,0,d0a8ce3da5d2c76a9294ad403746f971,8f1fe01befb147407793c8a3ed7e70b1,0,0,4.5,4.0,4.5,4.5,4.5,0.0,0,0,5,1,1,2019-12-12 18:06:00
2412,0,12ed31eaacf0039c1157a731aff03570,a55bf765dfac079dee17939e6ac2ffe8,1,0,4.0,4.0,3.0,4.0,4.0,0.0,1,6,2,1,1,2019-12-12 15:50:00
2413,0,10c0e72e63104137914eadecc99b74c8,bf71ada1298332124f82fb0f1939d752,0,1,3.0,2.5,3.5,2.5,2.5,100.0,5,3,1,1,1,2019-12-12 15:09:00
2414,0,014f2bbe44868498a6664b452a155a8d,075e5bc3d2a2b74efbad0222617fd6d5,1,0,5.0,5.0,5.0,5.0,5.0,0.0,0,4,1,1,1,2019-12-11 22:18:00
2415,0,bc57c146c36ff51e0c030973960ccccd,f4b25989026d73554cb3d9d5c6f57dbc,0,0,4.0,4.0,4.0,4.0,4.0,0.0,0,4,0,1,1,2019-12-11 22:11:00
2416,0,b44cbf2cf1c3be3f8441b57ae6e6a06b,77d51186ecfee7c84ea729a87e6c355f,0,0,4.5,4.5,4.5,4.0,4.0,0.0,0,4,0,1,1,2019-12-11 13:20:00
2417,0,f828168060f6c1fd968a8c0384590bc6,5afb0d90b93d0239c57bb13234a2d714,0,1,5.0,4.5,4.5,4.5,4.5,0.0,0,0,1,1,1,2019-12-11 12:15:00
2418,0,e3dc78084f1638c11fe509c109a7ebcf,1d447cef0567b979f0fe1df93b54639c,0,1,4.5,4.0,4.0,3.5,4.0,0.0,2,6,0,1,1,2019-12-10 19:30:00
2419,0,fc25b212d45825176c3a085caa232e44,73d56e83a108914ee4cd0822be0a6f20,0,0,5.0,4.0,5.0,4.0,4.0,0.0,0,4,0,1,1,2019-12-10 19:00:00
2420,0,3f8440968d2eb0c8d72963bfa736c16a,e33d54bed30c7e1a6cef11b7bf03bf8a,1,0,4.0,4.5,4.5,4.5,5.0,0.0,0,3,2,1,1,2019-12-10 14:50:00
2421,0,98a180b788cb2202e5dc5cf69b6bcb08,0f63c28f1cd6068427a079f2e33724ed,1,1,4.5,5.0,5.0,4.0,5.0,100.0,2,2,1,1,1,2019-12-09 23:59:00
2422,0,38e358494e5e33da149e69a68f27bf51,b661515afdb7a1f21f65a6bbc92c8333,1,0,4.5,4.5,4.5,4.0,4.5,0.0,0,9,0,1,1,2019-12-09 21:48:00
2423,0,0dd47f71e3009d109acb91712f68227d,2cf6e75bc314c0458a3b7bbb02d53bce,1,0,5.0,5.0,5.0,5.0,5.0,0.0,0,3,1,1,1,2019-12-09 18:15:00
2424,0,fe84b71f97b8d93a08804cc4cee7806c,4d1403d69f365a0b494d4c923153c874,1,0,5.0,5.0,5.0,2.5,5.0,0.0,0,0,1,1,1,2019-12-09 12:26:00
2425,0,38d1215c2d85b46362dac04404c7c0fe,484399a7f7087af48980c5c434a4d500,0,1,2.0,3.0,2.0,2.0,4.0,0.0,0,0,0,1,1,2019-12-08 14:03:00
2426,0,4e3734087c7309521df380a650bfc800,22bfdc9549cea727022a22b9bd17d4cc,1,0,5.0,4.0,5.0,5.0,5.0,0.0,0,3,1,1,1,2019-12-08 13:53:00
2427,0,5ce6d12f2e3bfed84ae16d782e0c1a51,656e469f08c440604fb46ff610260d8a,1,0,4.0,4.0,4.0,4.0,4.0,100.0,1,6,1,1,1,2019-12-08 10:14:00
2428,0,981f7a64545d64f2e6a8a72ccc660aad,15c3c10d13823478746f854eb26660ea,0,1,5.0,5.0,4.0,3.0,5.0,85.0,0,1,0,1,1,2019-12-08 01:16:00
2429,0,43c6474a16eb53f6a7dee22d21caf10a,6fe18a4f83e9774fa7139c573acaa3fe,0,0,3.5,3.5,3.5,2.5,3.5,0.0,0,1,0,1,1,2019-12-08 00:26:00
2430,0,b18976dc8ad5df3af50b02f2cae252b3,112f8fa75951f09e0aeb38199e4d6a75,1,1,3.0,4.0,4.0,4.0,4.0,0.0,0,0,1,1,1,2019-12-08 00:15:00
2431,0,30c0c065cf15cce5f1572068bdd6ccd8,35ea0236e77b59635b91413807380654,1,0,5.0,5.0,5.0,5.0,5.0,80.0,3,2,3,1,1,2019-12-07 20:13:00
2432,0,b4a95a630e84f9ad8f6afb268c068b53,a90ab53372b7dd771299cab9d70ec00a,1,1,5.0,5.0,5.0,4.5,4.5,89.0,3,8,0,1,1,2019-12-07 19:02:00
2433,0,cfc0b29645318fcef654b2253cec73af,992f84d21e6b2bcf176e83613d151f05,1,0,5.0,5.0,5.0,4.5,4.5,150.0,13,11,1,1,1,2019-12-07 17:37:00
2434,0,a6cd439b9e1f9d3c23e852a3d0a68617,315885ff5cedf62b4df0230164d5d0cb,0,0,4.0,4.0,4.0,4.0,4.0,87.0,8,1,1,1,1,2019-12-07 16:16:00
2435,0,bcc51e941210ba5ad872a2d283d369b5,07c508a8611a06f9b1f4c323f983e398,1,0,5.0,5.0,5.0,5.0,5.0,0.0,0,6,6,1,1,2019-12-07 14:23:00
2436,0,debe3a440f01c932cb6cfc4c6d4c0dd5,3e80559b486147401b5bfcc81698ae11,0,0,5.0,5.0,5.0,5.0,5.0,0.0,0,2,0,1,1,2019-12-07 10:04:00
2437,0,127a72b74959cb878b4162abb5cd901f,10ffc9a536106f1db43cc66ce9d79b33,0,1,4.0,4.0,4.0,0.5,3.5,100.0,0,3,0,1,1,2019-12-06 15:10:00
2438,0,af786a9f817366fa9ad5c1d28768e51e,a1ec5711640485dcf70cd5ec92905dbc,1,0,5.0,5.0,4.5,4.5,5.0,0.0,0,13,3,1,1,2019-12-06 15:01:00
2439,0,ef01ae1692da0751336fbfa9981d3784,5452072a05ea64e99f609771778dc7e9,1,0,5.0,4.5,5.0,4.5,5.0,100.0,0,6,2,1,2,2019-12-06 13:06:00
2440,0,ffe4daa1ec6af49994cd2070d587af66,335096498925eb3d5a26f42b48838b71,0,0,3.0,4.0,4.0,0.5,4.0,80.0,3,0,0,1,1,2019-12-06 03:04:00
2441,0,0674c4d674871204da4aac060e73d651,225290b05fe25d908c7839bafc802347,0,1,5.0,5.0,4.0,5.0,5.0,0.0,2,14,2,1,1,2019-12-05 22:09:00
2442,0,f64b4287d3211820a455eababcf6e78b,f72fb2d94508d82e3878a1fa99dd5b07,1,0,3.5,4.0,3.5,4.0,3.5,120.0,2,4,0,1,1,2019-12-05 21:35:00
2443,0,f49f4aaad0071f0df69a112e2c63661b,34bb2466b0aa846d0f8482add15bb094,0,0,4.5,5.0,5.0,3.5,5.0,0.0,0,5,1,1,1,2019-12-05 21:03:00
2444,0,6a6f30fe8aec0d5d2f6c14c905ccdbd5,a7a260b444d2d449f034af98c5238d30,1,1,4.0,4.0,3.5,3.5,4.0,100.0,1,1,2,1,1,2019-12-05 00:34:00
2445,0,41eece335aa2441312fa3a67b6079c2b,a38104157d416e85332bd6d19c80cf6e,1,0,5.0,5.0,5.0,5.0,5.0,90.0,6,4,0,1,1,2020-04-28 16:13:00
2446,0,ac8712a1479f7eaaabbd96753fec8fa4,69a964202460c0e95d83359c7083ae49,0,0,5.0,4.5,4.5,4.5,4.5,130.0,10,3,1,1,1,2019-12-04 19:16:00
2447,0,1f53e96bad8d4c71bcd0122cf7500e87,005b7f1f3274ae995ab2d25671bedb8c,1,0,3.0,3.0,3.0,3.0,3.0,0.0,0,0,0,1,1,2019-12-04 18:22:00
2448,0,91e2671d80cd1036a678320c76dd5faf,40659408033d3dd0cbdff694219e59e3,0,1,5.0,5.0,5.0,5.0,5.0,0.0,0,3,0,1,1,2019-12-04 09:38:00
2449,0,d769993c766e5db2d15a7f2e2785a95c,8b79374c8eed575dc0eb8b7cd7f37e5d,1,0,5.0,4.0,5.0,5.0,4.0,0.0,3,4,0,1,1,2019-12-04 00:11:00
2450,0,b395cbe1c676014507dd5ff9e4b1221b,ffb764da22b141e9ce2931a6205f6620,1,0,5.0,5.0,5.0,5.0,5.0,60.0,0,4,2,1,1,2019-12-03 16:43:00
2451,0,2d923c4f3a075e3e24cf7dcba894e3ca,45b8175373269d266f0a29d5de04be5c,1,0,4.0,5.0,4.0,4.0,5.0,0.0,1,3,0,1,1,2019-12-03 13:16:00
2452,0,a65dd428bf36aa9e2692fb22cdb35a3b,52dc3d26f5b87ebd4b6c89a74683d5c0,0,0,5.0,5.0,5.0,5.0,5.0,0.0,0,0,1,1,1,2019-12-03 12:15:00
2453,0,3bf1d085b7fecfa6f4a969624a7360b2,3967e0a1e0a84470cea7f4bf9602dd22,1,1,5.0,5.0,4.0,4.0,5.0,0.0,0,6,1,1,2,2019-12-03 11:07:00
2454,0,d671a52669046508c254771c27288f64,c9c70c4913f2da2bacfa550f50a11fc3,0,0,4.0,5.0,3.0,5.0,4.0,0.0,0,0,0,1,1,2019-12-03 01:46:00
2455,0,f08515f7f9706707170058e421906fc8,00d8457a659146fd96cde83904358fd8,1,0,4.0,4.0,4.0,5.0,5.0,0.0,0,1,0,1,1,2019-12-02 19:02:00
2456,0,f912fcf95f6c5d1c7cb2f92ec2a7dae5,229d3834ed0e54f668cce5852dc4cd27,1,0,4.0,5.0,5.0,4.0,4.0,0.0,0,6,0,1,1,2019-12-02 12:20:00
2457,0,f75c37fc65fc417d00111f245b6f5315,ad91a27852aad51a2682587b2551a293,0,0,5.0,5.0,5.0,5.0,5.0,50.0,0,2,3,1,1,2019-12-02 12:18:00
2458,0,2f9024a781b3cfd32832bffd2c85af10,3ac236202443f884cb64dd2ec4f10b87,0,0,3.0,4.0,4.0,3.0,3.0,200.0,0,0,1,1,1,2019-12-02 03:46:00
2459,0,8f61f5b9ab0a4d6bcce4cc2bfafd0bf9,a58076266137579e2de937c309eae472,0,0,5.0,5.0,5.0,4.0,5.0,0.0,0,4,0,1,1,2019-12-01 20:43:00
2460,0,3a56cc2d8ce847d756701fcd5561c545,0536037e2d05459acf4d80279c965a69,0,0,5.0,5.0,5.0,5.0,5.0,0.0,0,6,0,1,1,2019-12-01 18:45:00
2461,0,dd0903f2a10db198528514816cfc7b26,ea048f65b82459b7abcfe0258e627fe2,0,1,5.0,5.0,4.0,2.0,4.0,186.0,8,0,1,1,1,2019-12-01 12:22:00
2462,0,e83adf2f0028568b4a18832113c98a80,42ddee3731f956f7a2c95999102b7652,0,0,5.0,5.0,4.0,5.0,5.0,0.0,0,0,7,1,1,2019-11-30 22:08:00
2463,0,4228aa2cae887d35cc3e78ff18b67d79,59abec37989ca1f0bdf288443a488712,0,1,5.0,5.0,5.0,5.0,5.0,0.0,0,0,0,1,2,2019-11-30 11:36:00
2464,0,994ebfaf7d37dd2f2cab81b7f3111fa1,d401417af31346a41ede0b63a3d13161,0,0,5.0,5.0,5.0,5.0,5.0,110.0,0,11,0,1,1,2019-11-30 09:45:00
2465,0,f1581a6a05a9d216cbf90bfb51d48276,a95a2a821427bf94e917f46887c5c8fc,0,0,4.0,4.0,5.0,5.0,5.0,0.0,2,8,0,1,1,2019-11-29 19:19:00
